sale_id,product_id,product_name,category,employee_id,employee_name,quantity,unit_price,discount,total,sale_date,region
SALE01073,PRD0086,Clothing Ultra 86,Clothing,249,David Miller,6,954.2,0.26,4236.65,2023-08-03,West
SALE01074,PRD0023,Toys Plus 23,Toys,91,John Johnson,7,225.74,0.05,1501.17,2023-01-20,East
SALE01075,PRD0100,Electronics Classic 100,Electronics,980,Sarah Davis,4,619.04,0.3,1733.31,2023-10-24,South
SALE01076,PRD0195,Home Ultra 195,Home,338,Chris Davis,9,589.09,0.09,4824.65,2023-11-11,West
SALE01077,PRD0020,Clothing Ultra 20,Clothing,128,Michael Davis,2,82.23,0.2,131.57,2023-06-27,West
SALE01078,PRD0184,Home Max 184,Home,478,Sarah Johnson,10,95.62,0.23,736.27,2023-12-21,East
SALE01079,PRD0073,Food Plus 73,Food,20,David Garcia,10,406.34,0.05,3860.23,2023-03-09,North
SALE01080,PRD0101,Books Max 101,Books,738,Sarah Smith,8,905.84,0.13,6304.65,2023-08-05,West
SALE01081,PRD0094,Books Lite 94,Books,758,Amanda Miller,2,454.11,0.13,790.15,2023-06-03,East
SALE01082,PRD0163,Electronics Lite 163,Electronics,344,Chris Rodriguez,8,208.21,0.03,1615.71,2023-06-02,West
SALE01083,PRD0153,Books Lite 153,Books,253,Chris Miller,7,729.74,0.13,4444.12,2023-06-27,East
SALE01084,PRD0104,Food Plus 104,Food,132,Chris Rodriguez,3,724.61,0.14,1869.49,2023-05-25,East
SALE01085,PRD0032,Clothing Plus 32,Clothing,186,Sarah Davis,4,374.4,0.22,1168.13,2023-10-09,South
SALE01086,PRD0065,Toys Lite 65,Toys,605,David Martinez,9,485.26,0.0,4367.34,2023-07-21,West
SALE01087,PRD0158,Home Plus 158,Home,435,Emily Davis,8,725.39,0.26,4294.31,2023-04-08,North
SALE01088,PRD0133,Food Max 133,Food,930,Sarah Davis,9,10.77,0.29,68.82,2023-06-29,South
SALE01089,PRD0175,Food Classic 175,Food,734,Matthew Miller,3,809.08,0.03,2354.42,2023-07-15,East
SALE01090,PRD0120,Food Ultra 120,Food,605,David Martinez,3,443.64,0.08,1224.45,2023-01-19,North
SALE01091,PRD0144,Clothing Plus 144,Clothing,303,Chris Davis,6,253.14,0.11,1351.77,2023-02-14,East
SALE01092,PRD0072,Toys Classic 72,Toys,611,John Miller,10,303.8,0.21,2400.02,2023-02-27,North
SALE01093,PRD0043,Home Ultra 43,Home,704,Emily Rodriguez,1,773.4,0.12,680.59,2023-08-31,South
SALE01094,PRD0002,Food Ultra 2,Food,16,Jessica Miller,4,343.28,0.21,1084.76,2023-12-07,North
SALE01095,PRD0044,Electronics Classic 44,Electronics,553,Emily Jones,7,889.26,0.27,4544.12,2023-12-22,East
SALE01096,PRD0046,Electronics Plus 46,Electronics,257,John Garcia,5,85.63,0.28,308.27,2023-01-19,South
SALE01097,PRD0101,Books Max 101,Books,672,Chris Martinez,2,905.84,0.23,1394.99,2023-10-06,South
SALE01098,PRD0100,Electronics Classic 100,Electronics,917,Sarah Jones,2,619.04,0.08,1139.03,2023-01-25,South
SALE01099,PRD0044,Electronics Classic 44,Electronics,276,Sarah Brown,9,889.26,0.09,7283.04,2023-09-06,South
SALE01100,PRD0029,Toys Plus 29,Toys,52,Sarah Davis,4,524.18,0.22,1635.44,2023-03-21,South
SALE01101,PRD0177,Books Ultra 177,Books,483,John Smith,9,823.17,0.09,6741.76,2023-09-19,East
SALE01102,PRD0023,Toys Plus 23,Toys,958,Jane Miller,3,225.74,0.23,521.46,2023-01-29,East
SALE01103,PRD0005,Electronics Lite 5,Electronics,421,Sarah Brown,3,238.32,0.25,536.22,2023-07-12,East
SALE01104,PRD0144,Clothing Plus 144,Clothing,748,John Brown,2,253.14,0.28,364.52,2023-10-20,West
SALE01105,PRD0142,Home Pro 142,Home,643,Jane Miller,1,401.83,0.07,373.7,2023-12-19,North
SALE01106,PRD0099,Toys Max 99,Toys,12,Jessica Jones,3,12.84,0.21,30.43,2023-09-11,West
SALE01107,PRD0057,Food Lite 57,Food,364,John Smith,10,69.37,0.22,541.09,2023-05-22,West
SALE01108,PRD0064,Food Lite 64,Food,298,Chris Johnson,2,756.46,0.15,1285.98,2023-09-14,West
SALE01109,PRD0181,Home Ultra 181,Home,916,Jessica Martinez,9,503.53,0.28,3262.87,2023-03-26,South
SALE01110,PRD0092,Food Ultra 92,Food,276,Sarah Brown,8,531.86,0.04,4084.68,2023-05-21,South
SALE01111,PRD0172,Food Plus 172,Food,846,Chris Williams,3,180.02,0.2,432.05,2023-08-27,East
SALE01112,PRD0133,Food Max 133,Food,371,John Williams,1,10.77,0.28,7.75,2023-01-22,East
SALE01113,PRD0158,Home Plus 158,Home,539,Amanda Martinez,1,725.39,0.07,674.61,2023-11-06,West
SALE01114,PRD0099,Toys Max 99,Toys,958,Jane Miller,7,12.84,0.15,76.4,2023-02-07,West
SALE01115,PRD0198,Toys Pro 198,Toys,923,Emily Martinez,2,391.68,0.18,642.36,2023-07-10,North
SALE01116,PRD0122,Books Classic 122,Books,83,David Williams,3,519.26,0.1,1402.0,2023-03-10,North
SALE01117,PRD0011,Clothing Ultra 11,Clothing,977,Chris Jones,10,351.61,0.07,3269.97,2023-03-15,East
SALE01118,PRD0166,Home Plus 166,Home,791,Chris Martinez,1,257.88,0.06,242.41,2023-02-04,East
SALE01119,PRD0039,Toys Lite 39,Toys,931,Jane Garcia,2,372.16,0.25,558.24,2023-02-28,South
SALE01120,PRD0181,Home Ultra 181,Home,207,Jane Miller,8,503.53,0.07,3746.26,2023-05-17,North
SALE01121,PRD0052,Books Lite 52,Books,406,Chris Jones,2,840.24,0.02,1646.87,2023-04-14,East
SALE01122,PRD0128,Food Plus 128,Food,22,Jessica Johnson,1,999.18,0.09,909.25,2023-10-08,South
SALE01123,PRD0030,Home Pro 30,Home,110,Chris Jones,5,504.4,0.22,1967.16,2023-01-24,East
SALE01124,PRD0130,Food Classic 130,Food,529,Sarah Smith,2,993.32,0.24,1509.85,2023-06-12,North
SALE01125,PRD0194,Clothing Pro 194,Clothing,930,Sarah Davis,8,605.74,0.24,3682.9,2023-02-26,North
SALE01126,PRD0054,Home Pro 54,Home,938,Amanda Williams,9,846.89,0.28,5487.85,2023-06-03,North
SALE01127,PRD0168,Home Classic 168,Home,552,Jane Davis,2,685.65,0.22,1069.61,2023-11-01,West
SALE01128,PRD0036,Books Pro 36,Books,121,Sarah Rodriguez,7,639.64,0.15,3805.86,2023-05-12,East
SALE01129,PRD0187,Electronics Ultra 187,Electronics,174,Emily Davis,1,76.92,0.03,74.61,2023-04-13,North
SALE01130,PRD0059,Food Ultra 59,Food,93,Emily Smith,2,270.24,0.02,529.67,2023-11-07,West
SALE01131,PRD0153,Books Lite 153,Books,711,Amanda Johnson,9,729.74,0.18,5385.48,2023-04-17,South
SALE01132,PRD0106,Electronics Lite 106,Electronics,159,David Davis,8,95.07,0.06,714.93,2023-05-01,East
SALE01133,PRD0122,Books Classic 122,Books,905,Jessica Davis,2,519.26,0.25,778.89,2023-08-11,East
SALE01134,PRD0124,Home Pro 124,Home,403,David Jones,6,822.81,0.25,3702.64,2023-12-15,South
SALE01135,PRD0057,Food Lite 57,Food,86,David Rodriguez,3,69.37,0.17,172.73,2023-08-17,North
SALE01136,PRD0014,Books Plus 14,Books,114,Emily Williams,8,681.83,0.27,3981.89,2023-05-21,South
SALE01137,PRD0159,Clothing Classic 159,Clothing,15,Chris Brown,8,716.59,0.04,5503.41,2023-04-15,South
SALE01138,PRD0168,Home Classic 168,Home,785,Jessica Miller,5,685.65,0.02,3359.68,2023-03-22,East
SALE01139,PRD0159,Clothing Classic 159,Clothing,379,Jane Brown,10,716.59,0.28,5159.45,2023-01-24,North
SALE01140,PRD0059,Food Ultra 59,Food,165,Amanda Williams,6,270.24,0.22,1264.72,2023-10-16,South
SALE01141,PRD0012,Clothing Max 12,Clothing,289,David Rodriguez,5,664.96,0.15,2826.08,2023-04-07,East
SALE01142,PRD0129,Food Max 129,Food,810,Sarah Miller,5,698.9,0.18,2865.49,2023-06-22,South
SALE01143,PRD0188,Toys Ultra 188,Toys,393,Michael Brown,1,332.44,0.06,312.49,2023-08-28,South
SALE01144,PRD0047,Electronics Lite 47,Electronics,456,Jane Miller,9,885.14,0.16,6691.66,2023-05-21,West
SALE01145,PRD0156,Home Classic 156,Home,249,David Miller,7,790.81,0.04,5314.24,2023-01-12,West
SALE01146,PRD0186,Home Plus 186,Home,683,Matthew Rodriguez,7,554.0,0.18,3179.96,2023-01-23,West
SALE01147,PRD0090,Electronics Ultra 90,Electronics,958,Jane Miller,1,900.22,0.03,873.21,2023-11-07,West
SALE01148,PRD0025,Electronics Ultra 25,Electronics,677,David Jones,9,32.43,0.11,259.76,2023-12-10,North
SALE01149,PRD0006,Electronics Classic 6,Electronics,947,Sarah Davis,2,914.95,0.04,1756.7,2023-10-09,East
SALE01150,PRD0188,Toys Ultra 188,Toys,241,Emily Martinez,6,332.44,0.23,1535.87,2023-03-09,West
SALE01151,PRD0186,Home Plus 186,Home,918,Emily Miller,4,554.0,0.09,2016.56,2023-07-13,East
SALE01152,PRD0177,Books Ultra 177,Books,82,Jessica Martinez,8,823.17,0.18,5400.0,2023-08-01,East
SALE01153,PRD0100,Electronics Classic 100,Electronics,674,Jane Williams,4,619.04,0.04,2377.11,2023-07-20,West
SALE01154,PRD0106,Electronics Lite 106,Electronics,975,Jessica Jones,9,95.07,0.1,770.07,2023-05-06,North
SALE01155,PRD0184,Home Max 184,Home,94,Chris Davis,8,95.62,0.24,581.37,2023-06-30,West
SALE01156,PRD0115,Home Ultra 115,Home,567,Jane Martinez,4,698.07,0.24,2122.13,2023-09-29,East
SALE01157,PRD0027,Home Lite 27,Home,268,Sarah Miller,3,20.14,0.2,48.34,2023-01-16,North
SALE01158,PRD0032,Clothing Plus 32,Clothing,289,David Rodriguez,7,374.4,0.15,2227.68,2023-03-03,South
SALE01159,PRD0060,Clothing Max 60,Clothing,671,Matthew Johnson,6,108.06,0.27,473.3,2023-06-05,North
SALE01160,PRD0138,Food Max 138,Food,811,Jessica Davis,6,228.49,0.12,1206.43,2023-08-21,East
SALE01161,PRD0083,Toys Ultra 83,Toys,27,Amanda Rodriguez,3,331.12,0.23,764.89,2023-03-15,South
SALE01162,PRD0007,Toys Ultra 7,Toys,535,Jane Williams,1,818.62,0.25,613.97,2023-07-22,South
SALE01163,PRD0109,Books Pro 109,Books,879,David Garcia,3,473.42,0.09,1292.44,2023-06-25,North
SALE01164,PRD0185,Clothing Lite 185,Clothing,393,Michael Brown,10,573.27,0.11,5102.1,2023-07-26,West
SALE01165,PRD0071,Food Lite 71,Food,131,Amanda Brown,5,895.03,0.03,4340.9,2023-09-18,South
SALE01166,PRD0148,Toys Pro 148,Toys,796,Jane Smith,4,610.93,0.06,2297.1,2023-07-22,East
SALE01167,PRD0186,Home Plus 186,Home,983,John Davis,8,554.0,0.18,3634.24,2023-05-07,North
SALE01168,PRD0034,Books Ultra 34,Books,739,Jane Davis,4,636.91,0.11,2267.4,2023-06-20,North
SALE01169,PRD0162,Home Pro 162,Home,673,Sarah Miller,10,691.49,0.04,6638.3,2023-03-20,North
SALE01170,PRD0185,Clothing Lite 185,Clothing,124,Chris Garcia,9,573.27,0.01,5107.84,2023-04-23,North
SALE01171,PRD0052,Books Lite 52,Books,28,Matthew Brown,5,840.24,0.04,4033.15,2023-02-18,North
SALE01172,PRD0096,Home Ultra 96,Home,545,Michael Johnson,9,367.92,0.11,2947.04,2023-10-05,East
SALE01173,PRD0152,Electronics Classic 152,Electronics,677,David Jones,8,699.16,0.25,4194.96,2023-08-03,South
SALE01174,PRD0089,Books Classic 89,Books,12,Jessica Jones,4,600.78,0.26,1778.31,2023-11-06,East
SALE01175,PRD0165,Food Classic 165,Food,534,Michael Johnson,1,218.11,0.12,191.94,2023-04-27,West
SALE01176,PRD0116,Toys Plus 116,Toys,282,Jessica Jones,7,602.78,0.21,3333.37,2023-07-14,East
SALE01177,PRD0084,Toys Plus 84,Toys,727,Michael Johnson,9,307.35,0.03,2683.17,2023-12-07,South
SALE01178,PRD0025,Electronics Ultra 25,Electronics,136,Sarah Brown,3,32.43,0.18,79.78,2023-01-24,West
SALE01179,PRD0020,Clothing Ultra 20,Clothing,704,Emily Rodriguez,4,82.23,0.12,289.45,2023-12-11,West
SALE01180,PRD0099,Toys Max 99,Toys,371,John Williams,2,12.84,0.25,19.26,2023-02-02,South
SALE01181,PRD0172,Food Plus 172,Food,445,Chris Smith,3,180.02,0.18,442.85,2023-02-26,South
SALE01182,PRD0072,Toys Classic 72,Toys,287,David Brown,2,303.8,0.08,558.99,2023-05-06,West
SALE01183,PRD0140,Food Ultra 140,Food,656,Michael Brown,3,596.46,0.06,1682.02,2023-12-20,South
SALE01184,PRD0149,Clothing Max 149,Clothing,441,Emily Jones,5,597.08,0.23,2298.76,2023-08-05,West
SALE01185,PRD0177,Books Ultra 177,Books,242,Jessica Davis,9,823.17,0.17,6149.08,2023-04-25,South
SALE01186,PRD0058,Books Plus 58,Books,848,Jane Smith,6,228.09,0.09,1245.37,2023-02-22,West
SALE01187,PRD0002,Food Ultra 2,Food,199,Jane Garcia,6,343.28,0.11,1833.12,2023-09-12,East
SALE01188,PRD0198,Toys Pro 198,Toys,582,Jane Jones,3,391.68,0.24,893.03,2023-06-14,West
SALE01189,PRD0022,Home Classic 22,Home,922,Jane Williams,3,544.88,0.16,1373.1,2023-07-27,North
SALE01190,PRD0142,Home Pro 142,Home,472,Michael Davis,9,401.83,0.22,2820.85,2023-03-01,South
SALE01191,PRD0097,Toys Lite 97,Toys,670,David Jones,4,51.42,0.2,164.54,2023-08-09,North
SALE01192,PRD0127,Food Pro 127,Food,444,David Miller,8,354.99,0.14,2442.33,2023-02-22,East
SALE01193,PRD0120,Food Ultra 120,Food,503,Jessica Jones,7,443.64,0.23,2391.22,2023-02-13,East
SALE01194,PRD0103,Home Lite 103,Home,942,Sarah Brown,10,944.26,0.01,9348.17,2023-04-10,West
SALE01195,PRD0020,Clothing Ultra 20,Clothing,222,David Smith,3,82.23,0.08,226.95,2023-11-03,South
SALE01196,PRD0077,Books Ultra 77,Books,867,Emily Rodriguez,9,929.25,0.07,7777.82,2023-02-06,West
SALE01197,PRD0169,Toys Ultra 169,Toys,500,Chris Jones,7,348.5,0.22,1902.81,2023-12-29,East
SALE01198,PRD0169,Toys Ultra 169,Toys,246,Jessica Garcia,5,348.5,0.09,1585.67,2023-05-23,South
SALE01199,PRD0129,Food Max 129,Food,444,David Miller,5,698.9,0.03,3389.66,2023-06-14,South
SALE01200,PRD0122,Books Classic 122,Books,738,Sarah Smith,6,519.26,0.13,2710.54,2023-10-21,South
SALE01201,PRD0067,Home Ultra 67,Home,493,Chris Martinez,6,787.94,0.21,3734.84,2023-06-21,East
SALE01202,PRD0041,Food Lite 41,Food,825,Matthew Johnson,5,505.65,0.02,2477.68,2023-05-26,North
SALE01203,PRD0181,Home Ultra 181,Home,209,Matthew Miller,3,503.53,0.14,1299.11,2023-08-16,West
SALE01204,PRD0146,Clothing Plus 146,Clothing,656,Michael Brown,8,621.13,0.21,3925.54,2023-03-26,South
SALE01205,PRD0111,Electronics Plus 111,Electronics,842,Jane Williams,8,964.44,0.3,5400.86,2023-05-20,North
SALE01206,PRD0016,Electronics Max 16,Electronics,301,Matthew Brown,7,703.57,0.1,4432.49,2023-04-15,North
SALE01207,PRD0128,Food Plus 128,Food,771,David Williams,7,999.18,0.25,5245.69,2023-09-21,South
SALE01208,PRD0199,Toys Max 199,Toys,643,Jane Miller,4,152.82,0.23,470.69,2023-11-11,East
SALE01209,PRD0075,Toys Classic 75,Toys,622,Jane Garcia,10,471.31,0.09,4288.92,2023-08-04,East
SALE01210,PRD0085,Books Classic 85,Books,529,Sarah Smith,8,577.16,0.27,3370.61,2023-10-16,East
SALE01211,PRD0178,Toys Classic 178,Toys,873,Emily Smith,4,560.91,0.29,1592.98,2023-05-05,East
SALE01212,PRD0030,Home Pro 30,Home,819,Matthew Smith,2,504.4,0.29,716.25,2023-08-09,East
SALE01213,PRD0023,Toys Plus 23,Toys,863,Michael Williams,10,225.74,0.06,2121.96,2023-01-04,East
SALE01214,PRD0082,Home Max 82,Home,815,David Johnson,3,978.26,0.06,2758.69,2023-09-06,North
SALE01215,PRD0170,Home Max 170,Home,530,David Jones,10,422.68,0.22,3296.9,2023-11-12,South
SALE01216,PRD0056,Food Pro 56,Food,534,Michael Johnson,6,900.75,0.2,4323.6,2023-05-25,East
SALE01217,PRD0007,Toys Ultra 7,Toys,963,Michael Garcia,8,818.62,0.1,5894.06,2023-10-06,North
SALE01218,PRD0100,Electronics Classic 100,Electronics,59,Michael Miller,5,619.04,0.2,2476.16,2023-09-13,West
SALE01219,PRD0110,Books Ultra 110,Books,722,Matthew Jones,3,226.13,0.19,549.5,2023-01-11,North
SALE01220,PRD0097,Toys Lite 97,Toys,645,Amanda Jones,1,51.42,0.19,41.65,2023-03-23,East
SALE01221,PRD0196,Books Classic 196,Books,290,John Johnson,1,690.98,0.03,670.25,2023-02-26,West
SALE01222,PRD0007,Toys Ultra 7,Toys,777,Matthew Martinez,1,818.62,0.15,695.83,2023-10-12,South
SALE01223,PRD0106,Electronics Lite 106,Electronics,967,Chris Miller,8,95.07,0.06,714.93,2023-09-24,West
SALE01224,PRD0195,Home Ultra 195,Home,211,John Williams,7,589.09,0.05,3917.45,2023-07-07,East
SALE01225,PRD0153,Books Lite 153,Books,993,Chris Jones,5,729.74,0.26,2700.04,2023-07-04,South
SALE01226,PRD0027,Home Lite 27,Home,676,Chris Johnson,3,20.14,0.21,47.73,2023-11-22,North
SALE01227,PRD0011,Clothing Ultra 11,Clothing,896,Chris Williams,4,351.61,0.03,1364.25,2023-04-28,South
SALE01228,PRD0155,Food Classic 155,Food,140,Sarah Davis,7,844.7,0.02,5794.64,2023-12-11,North
SALE01229,PRD0050,Books Lite 50,Books,868,Emily Martinez,2,247.61,0.08,455.6,2023-01-13,North
SALE01230,PRD0159,Clothing Classic 159,Clothing,643,Jane Miller,8,716.59,0.1,5159.45,2023-12-11,West
SALE01231,PRD0019,Clothing Ultra 19,Clothing,700,Jessica Rodriguez,4,341.89,0.09,1244.48,2023-04-13,West
SALE01232,PRD0046,Electronics Plus 46,Electronics,931,Jane Garcia,6,85.63,0.22,400.75,2023-11-19,West
SALE01233,PRD0109,Books Pro 109,Books,862,John Smith,3,473.42,0.1,1278.23,2023-09-05,East
SALE01234,PRD0109,Books Pro 109,Books,598,Amanda Brown,6,473.42,0.14,2442.85,2023-03-05,North
SALE01235,PRD0140,Food Ultra 140,Food,695,Amanda Martinez,4,596.46,0.19,1932.53,2023-12-15,West
SALE01236,PRD0092,Food Ultra 92,Food,896,Chris Williams,5,531.86,0.22,2074.25,2023-10-19,West
SALE01237,PRD0067,Home Ultra 67,Home,193,Sarah Garcia,2,787.94,0.08,1449.81,2023-01-31,East
SALE01238,PRD0177,Books Ultra 177,Books,203,Emily Garcia,5,823.17,0.14,3539.63,2023-10-02,South
SALE01239,PRD0104,Food Plus 104,Food,20,David Garcia,9,724.61,0.05,6195.42,2023-07-22,North
SALE01240,PRD0188,Toys Ultra 188,Toys,874,Sarah Brown,9,332.44,0.04,2872.28,2023-01-28,West
SALE01241,PRD0004,Food Classic 4,Food,191,John Smith,2,194.76,0.26,288.24,2023-10-13,East
SALE01242,PRD0197,Clothing Ultra 197,Clothing,146,Emily Miller,5,708.68,0.03,3437.1,2023-11-24,East
SALE01243,PRD0175,Food Classic 175,Food,38,Amanda Davis,8,809.08,0.27,4725.03,2023-01-03,South
SALE01244,PRD0106,Electronics Lite 106,Electronics,661,David Jones,9,95.07,0.11,761.51,2023-09-08,East
SALE01245,PRD0086,Clothing Ultra 86,Clothing,918,Emily Miller,8,954.2,0.24,5801.54,2023-03-10,West
SALE01246,PRD0131,Electronics Lite 131,Electronics,782,John Rodriguez,8,221.99,0.19,1438.5,2023-04-01,South
SALE01247,PRD0163,Electronics Lite 163,Electronics,8,David Smith,3,208.21,0.2,499.7,2023-07-12,North
SALE01248,PRD0034,Books Ultra 34,Books,40,John Martinez,4,636.91,0.04,2445.73,2023-05-27,East
SALE01249,PRD0134,Electronics Max 134,Electronics,214,Chris Davis,7,516.56,0.1,3254.33,2023-05-10,West
SALE01250,PRD0193,Food Plus 193,Food,212,Emily Brown,6,541.0,0.27,2369.58,2023-08-05,West
SALE01251,PRD0193,Food Plus 193,Food,751,Matthew Smith,7,541.0,0.07,3521.91,2023-12-26,South
SALE01252,PRD0014,Books Plus 14,Books,164,Matthew Martinez,6,681.83,0.01,4050.07,2023-03-06,East
SALE01253,PRD0160,Electronics Max 160,Electronics,229,Jessica Jones,1,454.67,0.15,386.47,2023-01-03,South
SALE01254,PRD0132,Electronics Ultra 132,Electronics,831,Amanda Miller,10,531.37,0.06,4994.88,2023-08-08,West
SALE01255,PRD0067,Home Ultra 67,Home,732,Emily Garcia,9,787.94,0.28,5105.85,2023-11-08,North
SALE01256,PRD0070,Books Plus 70,Books,498,Emily Miller,4,158.5,0.17,526.22,2023-03-14,North
SALE01257,PRD0049,Home Lite 49,Home,913,Jessica Rodriguez,10,608.77,0.15,5174.55,2023-03-26,East
SALE01258,PRD0035,Books Pro 35,Books,865,John Brown,8,764.55,0.25,4587.3,2023-08-08,East
SALE01259,PRD0045,Toys Lite 45,Toys,10,John Davis,3,788.89,0.12,2082.67,2023-07-25,North
SALE01260,PRD0179,Food Lite 179,Food,461,John Williams,7,682.16,0.08,4393.11,2023-01-22,East
SALE01261,PRD0084,Toys Plus 84,Toys,746,Jane Williams,2,307.35,0.04,590.11,2023-01-15,East
SALE01262,PRD0115,Home Ultra 115,Home,566,Matthew Smith,7,698.07,0.23,3762.6,2023-03-20,North
SALE01263,PRD0080,Clothing Ultra 80,Clothing,505,John Miller,6,253.43,0.2,1216.46,2023-10-27,South
SALE01264,PRD0050,Books Lite 50,Books,787,Michael Rodriguez,10,247.61,0.03,2401.82,2023-06-22,South
SALE01265,PRD0166,Home Plus 166,Home,506,Emily Garcia,7,257.88,0.27,1317.77,2023-06-27,East
SALE01266,PRD0027,Home Lite 27,Home,520,Michael Martinez,9,20.14,0.27,132.32,2023-12-14,West
SALE01267,PRD0155,Food Classic 155,Food,68,Emily Brown,9,844.7,0.22,5929.79,2023-06-26,North
SALE01268,PRD0140,Food Ultra 140,Food,503,Jessica Jones,6,596.46,0.16,3006.16,2023-04-12,East
SALE01269,PRD0112,Books Pro 112,Books,666,David Martinez,9,820.78,0.01,7313.15,2023-08-18,North
SALE01270,PRD0085,Books Classic 85,Books,285,Amanda Garcia,5,577.16,0.05,2741.51,2023-05-09,East
SALE01271,PRD0006,Electronics Classic 6,Electronics,465,John Martinez,9,914.95,0.07,7658.13,2023-03-25,South
SALE01272,PRD0022,Home Classic 22,Home,527,Sarah Johnson,3,544.88,0.11,1454.83,2023-12-18,South
SALE01273,PRD0173,Books Classic 173,Books,307,Sarah Williams,1,116.92,0.0,116.92,2023-01-04,North
SALE01274,PRD0194,Clothing Pro 194,Clothing,868,Emily Martinez,7,605.74,0.01,4197.78,2023-09-22,South
SALE01275,PRD0029,Toys Plus 29,Toys,189,Matthew Rodriguez,3,524.18,0.29,1116.5,2023-11-14,North
SALE01276,PRD0018,Electronics Lite 18,Electronics,593,Chris Garcia,5,566.28,0.2,2265.12,2023-12-21,East
SALE01277,PRD0075,Toys Classic 75,Toys,650,Amanda Rodriguez,10,471.31,0.18,3864.74,2023-09-16,North
SALE01278,PRD0198,Toys Pro 198,Toys,572,Jessica Garcia,5,391.68,0.21,1547.14,2023-03-28,West
SALE01279,PRD0056,Food Pro 56,Food,923,Emily Martinez,7,900.75,0.25,4728.94,2023-01-26,North
SALE01280,PRD0082,Home Max 82,Home,167,Emily Jones,6,978.26,0.12,5165.21,2023-02-05,West
SALE01281,PRD0063,Books Classic 63,Books,738,Sarah Smith,2,894.68,0.03,1735.68,2023-02-08,West
SALE01282,PRD0135,Books Plus 135,Books,380,Matthew Brown,8,361.74,0.05,2749.22,2023-03-17,South
SALE01283,PRD0055,Food Classic 55,Food,334,Michael Williams,9,952.31,0.12,7542.3,2023-01-03,South
SALE01284,PRD0175,Food Classic 175,Food,428,Amanda Garcia,6,809.08,0.29,3446.68,2023-06-18,East
SALE01285,PRD0155,Food Classic 155,Food,32,Emily Miller,9,844.7,0.12,6690.02,2023-03-20,West
SALE01286,PRD0194,Clothing Pro 194,Clothing,13,Michael Brown,6,605.74,0.1,3271.0,2023-04-27,South
SALE01287,PRD0040,Books Lite 40,Books,500,Chris Jones,4,957.32,0.26,2833.67,2023-10-14,South
SALE01288,PRD0153,Books Lite 153,Books,814,Sarah Davis,8,729.74,0.28,4203.3,2023-08-13,South
SALE01289,PRD0055,Food Classic 55,Food,284,Jessica Brown,7,952.31,0.06,6266.2,2023-02-09,West
SALE01290,PRD0100,Electronics Classic 100,Electronics,561,Michael Jones,8,619.04,0.13,4308.52,2023-11-27,West
SALE01291,PRD0134,Electronics Max 134,Electronics,302,Matthew Smith,5,516.56,0.15,2195.38,2023-03-21,North
SALE01292,PRD0172,Food Plus 172,Food,514,Michael Garcia,9,180.02,0.22,1263.74,2023-01-30,South
SALE01293,PRD0027,Home Lite 27,Home,761,Michael Martinez,5,20.14,0.02,98.69,2023-01-06,East
SALE01294,PRD0154,Electronics Lite 154,Electronics,409,Sarah Rodriguez,8,608.95,0.07,4530.59,2023-01-21,North
SALE01295,PRD0186,Home Plus 186,Home,841,Amanda Miller,7,554.0,0.01,3839.22,2023-05-02,South
SALE01296,PRD0095,Toys Classic 95,Toys,462,Amanda Jones,2,682.99,0.26,1010.83,2023-07-02,South
